487,744,742,1
488,909,909,1
489,270,268,1
490,687,687,1
491,219,218,1
492,195,195,1
493,591,590,1
494,171,171,1
495,996,996,1
496,954,954,1
497,60,59,1
498,735,735,1
499,270,268,1
500,303,301,1
501,636,635,1
502,720,719,1
503,873,871,1
504,969,969,1
505,387,387,1
506,891,890,1
507,384,383,1
508,93,93,1
509,216,216,1
510,567,566,1
511,957,955,1
512,858,857,1
513,99,98,1
514,816,815,1
515,654,653,1
516,468,466,1
517,948,946,1
518,816,816,1
519,183,183,1
520,390,388,1
521,795,795,1
522,705,703,1
523,261,260,1
524,984,982,1
525,444,444,1
526,93,93,1
527,423,421,1
528,825,825,1
529,540,539,1
530,627,627,1
531,450,449,1
532,555,553,1
533,957,955,1
534,942,942,1
535,570,570,1
536,12,10,1
537,369,367,1
538,822,820,1
539,591,591,1
540,651,651,1
541,564,564,1
542,894,892,1
543,117,116,1
544,198,198,1
545,786,786,1
546,219,217,1
547,492,491,1
548,606,605,1
549,123,123,1
550,471,471,1
551,150,150,1
552,480,478,1
553,396,394,1
554,813,812,1
555,474,473,1
556,921,920,1
557,159,157,1
558,792,792,1
559,261,260,1
560,252,251,1
561,885,883,1
562,567,565,1
563,993,991,1
564,549,548,1
565,696,694,1
566,519,519,1
567,396,396,1
568,654,654,1
569,762,762,1
570,285,284,1
571,771,769,1
572,465,465,1
573,819,819,1
574,438,436,1
575,315,314,1
576,759,758,1
577,51,51,1
578,603,601,1
579,930,930,1
580,528,528,1
581,873,873,1
582,186,184,1
583,549,547,1
584,252,252,1
585,651,650,1
586,966,966,1
587,882,880,1
588,729,729,1
589,540,539,1
590,333,332,1
591,210,210,1
592,387,385,1
593,492,492,1
594,789,787,1
595,690,688,1
596,78,77,1
597,78,78,1
598,753,752,1
599,990,988,1
600,573,573,1
601,198,197,1
602,528,528,1
603,567,565,1
604,735,733,1
605,528,527,1
606,366,365,1
607,231,231,1
608,984,984,1
609,60,59,1
610,423,422,1
611,486,484,1
612,747,745,1
613,219,219,1
614,27,26,1
615,807,806,1
616,156,156,1
617,162,161,1
618,198,198,1
619,234,233,1
620,561,561,1
621,981,981,1
622,819,817,1
623,861,861,1
624,243,241,1
625,780,780,1
626,465,463,1
627,300,298,1
628,768,766,1
629,522,522,1
630,501,499,1
631,723,723,1
632,471,471,1
633,753,753,1
634,930,930,1
635,468,467,1
636,690,689,1
637,129,127,1
638,678,678,1
639,282,282,1
640,447,446,1
641,60,60,1
642,186,185,1
643,135,135,1
644,396,394,1
645,258,256,1
646,894,893,1
647,735,735,1
648,585,584,1
649,675,673,1
650,507,506,1
651,318,317,1
652,699,697,1
653,93,91,1
654,585,584,1
655,999,999,1
656,228,228,1
657,981,981,1
658,240,240,1
659,288,287,1
660,615,615,1
661,714,714,1
662,78,78,1
663,255,255,1
664,108,108,1
665,717,717,1
666,282,281,1
667,747,747,1
668,285,284,1
669,507,507,1
670,267,265,1
671,18,18,1
672,168,167,1
673,636,636,1
674,858,856,1
675,423,421,1
676,291,289,1
677,804,802,1
678,873,873,1
679,999,998,1
680,297,295,1
681,762,761,1
682,828,828,1
683,939,938,1
684,447,447,1
685,663,661,1
686,120,119,1
687,384,383,1
688,69,67,1
689,615,614,1
690,6,5,1
691,543,542,1
692,510,510,1
693,534,534,1
694,876,875,1
695,513,513,1
696,237,236,1
697,321,321,1
698,621,621,1
699,135,133,1
700,366,366,1
701,315,315,1
702,279,277,1
703,75,73,1
704,6,4,1
705,693,693,1
706,381,380,1
707,663,661,1
708,192,192,1
709,657,657,1
710,711,711,1
711,972,972,1
712,219,217,1
713,546,545,1
714,99,98,1
715,57,57,1
716,621,621,1
717,69,67,1
718,378,376,1
719,222,221,1
720,789,789,1
721,873,871,1
722,618,616,1
723,585,583,1
724,189,188,1
725,126,126,1
726,75,73,1
727,954,954,1
728,42,40,1
729,261,261,1
730,759,759,1
731,876,874,1
732,543,543,1
733,633,631,1
734,900,898,1
735,30,30,1
736,804,803,1
737,183,182,1
738,864,862,1
739,273,271,1
740,630,630,1
741,837,835,1
742,237,237,1
743,567,567,1
744,288,286,1
745,498,497,1
746,696,694,1
747,363,363,1
748,657,657,1
749,525,525,1
750,921,921,1
751,666,665,1
752,948,946,1
753,561,560,1
754,537,536,1
755,867,866,1
756,684,682,1
757,180,179,1
758,546,544,1
759,192,192,1
760,951,951,1
761,315,313,1
762,759,757,1
763,234,233,1
764,369,367,1
765,216,216,1
766,897,897,1
767,138,138,1
768,309,309,1
769,672,671,1
770,309,308,1
771,228,227,1
772,693,691,1
773,363,361,1
774,477,477,1
775,801,801,1
776,72,70,1
777,681,681,1
778,672,671,1
779,465,463,1
780,213,213,1
781,612,612,1
782,78,76,1
783,924,923,1
784,972,970,1
785,666,665,1
786,984,982,1
787,999,999,1
788,48,46,1
789,171,171,1
790,1002,1000,1
791,438,437,1
792,618,616,1
793,327,325,1
794,153,153,1
795,729,729,1
796,489,487,1
797,837,836,1
798,624,624,1
799,117,115,1
800,795,795,1
801,843,841,1
802,936,936,1
803,36,34,1
804,672,671,1
805,918,916,1
806,198,197,1
807,441,441,1
808,843,841,1
809,441,441,1
810,141,141,1
811,750,749,1
812,120,120,1
813,288,286,1
814,129,128,1
815,174,172,1
816,966,965,1
817,468,466,1
818,441,440,1
819,984,983,1
820,282,282,1
821,240,240,1
822,57,57,1
823,129,128,1
824,135,133,1
825,657,657,1
826,507,505,1
827,813,812,1
828,711,709,1
829,213,213,1
830,339,337,1
831,282,282,1
832,435,435,1
833,228,226,1
834,795,793,1
835,771,770,1
836,987,986,1
837,156,154,1
838,81,79,1
839,807,807,1
840,672,672,1
841,3,2,1
842,576,576,1
843,303,301,1
844,147,146,1
845,351,349,1
846,759,757,1
847,195,194,1
848,189,187,1
849,870,868,1
850,993,992,1
851,9,8,1
852,645,645,1
853,840,840,1
854,213,211,1
855,9,9,1
856,951,949,1
857,759,758,1
858,384,383,1
859,921,921,1
860,516,515,1
861,762,762,1
862,75,74,1
863,897,896,1
864,825,823,1
865,540,540,1
866,945,943,1
867,351,349,1
868,111,109,1
869,183,181,1
870,906,906,1
871,948,947,1
872,387,385,1
873,444,442,1
874,954,953,1
875,633,631,1
876,540,539,1
877,288,288,1
878,75,75,1
879,471,471,1
880,366,364,1
881,102,101,1
882,948,948,1
883,6,4,1
884,687,687,1
885,141,141,1
886,729,727,1
887,945,944,1
888,216,216,1
889,18,18,1
890,612,610,1
891,633,633,1
892,57,56,1
893,309,307,1
894,453,453,1
895,453,452,1
896,576,574,1
897,294,293,1
898,99,98,1
899,219,218,1
900,192,190,1
901,102,100,1
902,855,854,1
903,150,149,1
904,720,718,1
905,420,419,1
906,750,750,1
907,468,467,1
908,150,148,1
909,744,743,1
910,468,467,1
911,291,290,1
912,705,705,1
913,879,879,1
914,54,54,1
915,723,722,1
916,744,744,1
917,567,566,1
918,198,196,1
919,54,54,1
920,111,110,1
921,471,471,1
922,906,906,1
923,306,306,1
924,141,140,1
925,57,56,1
926,369,369,1
927,846,845,1
928,849,848,1
929,945,943,1
930,387,387,1
931,498,496,1
932,528,527,1
933,609,607,1
934,804,803,1
935,351,350,1
936,798,798,1
937,669,668,1
938,402,401,1
939,561,561,1
940,195,195,1
941,402,402,1
942,156,155,1
943,717,715,1
944,282,280,1
945,162,161,1
946,303,301,1
947,459,458,1
948,96,96,1
949,252,251,1
950,195,193,1
951,762,761,1
952,177,176,1
953,342,340,1
954,369,367,1
955,942,941,1
956,351,351,1
957,546,545,1
958,318,318,1
959,501,501,1
960,543,541,1
961,225,225,1
962,921,920,1
963,561,561,1
964,768,767,1
965,312,310,1
966,210,210,1
967,582,580,1
968,243,241,1
969,198,196,1
970,225,224,1
971,762,762,1
972,636,634,1
973,585,585,1
974,279,277,1
975,468,466,1
976,324,323,1
977,597,595,1
978,603,601,1
979,261,260,1
980,39,39,1
981,822,820,1
982,960,960,1
983,756,755,1
984,60,60,1
985,42,41,1
986,282,281,1
987,117,115,1
988,969,969,1
989,30,30,1
990,924,924,1
991,60,59,1
992,687,685,1
993,699,699,1
994,219,219,1
995,654,652,1
996,87,86,1
997,612,610,1
998,186,185,1
999,330,329,1
1000,696,695,1
1001,261,261,1
1002,111,109,1
1003,591,589,1
1004,927,927,1
1005,798,796,1
1006,921,919,1
1007,63,63,1
1008,378,377,1
1009,111,109,1
1010,723,722,1
1011,177,176,1
1012,168,166,1
1013,75,74,1
1014,642,640,1
1015,564,562,1
1016,333,332,1
1017,912,910,1
1018,729,729,1
1019,252,251,1
1020,507,506,1
1021,849,847,1
1022,84,83,1
1023,330,328,1
1024,705,705,1
1025,687,685,1
1026,714,714,1
1027,636,634,1
1028,630,628,1
1029,786,785,1
1030,489,489,1
1031,981,979,1
1032,465,464,1
1033,144,143,1
1034,456,455,1
1035,426,425,1
1036,102,100,1
1037,357,356,1
1038,315,315,1
1039,291,290,1
1040,474,474,1
1041,768,767,1
1042,897,896,1
1043,231,230,1
1044,612,612,1
1045,771,771,1
1046,435,433,1
1047,633,632,1
1048,96,95,1
1049,549,547,1
1050,687,685,1
1051,84,84,1
1052,507,506,1
1053,855,853,1
1054,669,668,1
1055,444,442,1
1056,753,751,1
1057,96,95,1
1058,999,999,1
1059,777,777,1
1060,507,505,1
1061,702,701,1
1062,603,603,1
1063,645,644,1
1064,228,228,1
1065,594,592,1
1066,384,382,1
1067,33,32,1
1068,177,176,1
1069,369,367,1
1070,705,704,1
1071,108,107,1
1072,351,350,1
1073,243,242,1
1074,171,171,1
1075,960,958,1
1076,105,104,1
1077,609,609,1
1078,309,307,1
1079,381,380,1
1080,630,629,1
1081,906,905,1
1082,927,927,1
1083,114,112,1
1084,498,498,1
1085,792,790,1
1086,846,845,1
1087,996,994,1
1088,729,729,1
1089,900,898,1
1090,153,153,1
1091,291,290,1
1092,414,413,1
1093,420,420,1
1094,432,430,1
1095,75,75,1
1096,438,436,1
1097,27,25,1
1098,315,314,1
1099,153,153,1
1100,165,163,1
1101,825,823,1
1102,816,814,1
1103,588,587,1
1104,207,205,1
1105,846,844,1
1106,252,252,1
1107,153,153,1
1108,501,500,1
1109,828,827,1
1110,681,679,1
1111,207,206,1
1112,831,830,1
1113,48,46,1
1114,126,125,1
1115,528,526,1
1116,81,80,1
1117,261,260,1
1118,960,960,1
1119,723,721,1
1120,102,102,1
1121,660,660,1
1122,168,168,1
1123,687,686,1
1124,459,457,1
1125,738,736,1
1126,195,194,1
1127,24,24,1
1128,312,310,1
1129,909,907,1
1130,900,900,1
1131,909,908,1
1132,669,669,1
1133,804,803,1
1134,438,438,1
1135,354,352,1
1136,447,447,1
1137,177,175,1
1138,618,617,1
1139,168,166,1
1140,303,303,1
1141,600,600,1
1142,3,3,1
1143,15,14,1
1144,378,378,1
1145,636,636,1
1146,225,225,1
1147,249,247,1
1148,648,646,1
1149,615,614,1
1150,918,916,1
1151,456,454,1
1152,207,206,1
1153,657,655,1
1154,396,396,1
1155,780,780,1
1156,939,939,1
1157,609,608,1
1158,81,79,1
1159,276,275,1
1160,366,364,1
1161,63,61,1
1162,123,122,1
1163,579,577,1
1164,600,599,1
1165,996,994,1
1166,87,86,1
1167,396,396,1
1168,870,869,1
1169,330,329,1
1170,246,244,1
1171,588,588,1
1172,561,561,1
1173,291,290,1
1174,171,169,1
1175,588,588,1
1176,945,945,1
1177,354,353,1
1178,306,306,1
1179,867,865,1
1180,939,939,1
1181,750,748,1
1182,696,696,1
1183,282,280,1
1184,474,473,1
1185,468,466,1
1186,207,205,1
1187,534,532,1
1188,309,309,1
1189,870,868,1
1190,189,189,1
1191,237,237,1
1192,822,821,1
1193,231,230,1
1194,48,46,1
1195,762,761,1
1196,759,759,1
1197,831,831,1
1198,153,151,1
1199,990,990,1
1200,975,973,1
1201,966,964,1
1202,549,548,1
1203,30,29,1
1204,732,730,1
1205,192,192,1
1206,321,320,1
1207,810,809,1
1208,243,243,1
1209,561,559,1
1210,192,192,1
1211,966,965,1
1212,360,359,1
1213,528,526,1
1214,222,222,1
1215,729,729,1
1216,159,159,1
1217,918,917,1
1218,900,900,1
1219,573,573,1
1220,183,182,1
1221,837,836,1
1222,366,364,1
1223,741,740,1
1224,714,713,1
1225,921,920,1
1226,102,102,1
1227,747,746,1
1228,975,975,1
1229,72,71,1
1230,330,330,1
1231,918,918,1
1232,867,865,1
1233,384,383,1
1234,873,873,1
1235,912,912,1
1236,339,339,1
1237,21,19,1
1238,183,183,1
1239,147,147,1
1240,465,465,1
1241,702,701,1
1242,141,140,1
1243,948,948,1
1244,588,586,1
1245,636,636,1
1246,936,934,1
1247,993,992,1
1248,264,264,1
1249,321,320,1
1250,849,847,1
1251,876,874,1
1252,408,406,1
1253,144,144,1
1254,21,21,1
1255,516,514,1
1256,480,480,1
1257,372,370,1
1258,717,716,1
1259,735,734,1
1260,870,869,1
1261,819,819,1
1262,255,254,1
1263,324,324,1
1264,570,568,1
1265,186,186,1
1266,429,427,1
1267,837,837,1
1268,324,322,1
1269,474,473,1
1270,201,200,1
1271,540,540,1
1272,339,337,1
1273,579,579,1
1274,564,564,1
1275,357,357,1
1276,174,172,1
1277,951,951,1
1278,288,286,1
1279,342,342,1
1280,270,269,1
1281,765,763,1
1282,282,280,1
1283,792,792,1
1284,966,965,1
1285,291,289,1
1286,846,846,1
1287,159,158,1
1288,540,538,1
1289,333,332,1
1290,951,951,1
1291,846,844,1
1292,453,451,1
1293,339,339,1
1294,498,498,1
1295,120,120,1
1296,627,626,1
1297,423,421,1
1298,483,482,1
1299,798,797,1
1300,219,217,1
1301,261,259,1
1302,141,139,1
1303,285,283,1
1304,558,557,1
1305,396,394,1
1306,612,610,1
1307,288,287,1
1308,528,526,1
1309,207,205,1
1310,48,47,1
1311,882,881,1
1312,285,284,1
1313,183,182,1
1314,600,598,1
1315,513,512,1
1316,516,515,1
1317,165,165,1
1318,651,649,1
1319,735,735,1
1320,999,999,1
1321,465,463,1
1322,480,479,1
1323,54,52,1
1324,129,128,1
1325,786,784,1
1326,336,336,1
1327,252,251,1
1328,951,951,1
1329,411,409,1
1330,81,79,1
1331,711,710,1
1332,321,319,1
1333,483,482,1
1334,399,398,1
1335,24,24,1
1336,558,556,1
1337,888,888,1
1338,756,756,1
1339,948,948,1
1340,438,438,1
1341,480,480,1
1342,675,674,1
1343,84,82,1
1344,969,967,1
1345,939,937,1
1346,234,233,1
1347,684,683,1
1348,57,56,1
1349,504,502,1
1350,693,693,1
1351,576,575,1
1352,474,472,1
1353,33,33,1
1354,645,644,1
1355,24,22,1
1356,414,412,1
1357,537,537,1
1358,864,863,1
1359,333,331,1
1360,9,7,1
1361,69,68,1
1362,864,864,1
1363,579,578,1
1364,699,699,1
1365,69,69,1
1366,396,394,1
1367,21,19,1
1368,816,814,1
1369,408,406,1
1370,45,44,1
1371,132,131,1
1372,543,542,1
1373,408,407,1
1374,189,189,1
1375,363,362,1
1376,438,437,1
1377,654,653,1
1378,243,241,1
1379,912,911,1
1380,111,109,1
1381,981,979,1
1382,666,666,1
1383,447,446,1
1384,309,307,1
1385,684,684,1
1386,903,903,1
1387,387,386,1
1388,408,408,1
1389,231,230,1
1390,42,40,1
1391,36,34,1
1392,963,963,1
1393,978,976,1
1394,975,975,1
1395,729,727,1
1396,600,599,1
1397,462,460,1
1398,744,744,1
1399,60,60,1
1400,564,563,1
1401,678,677,1
1402,27,25,1
1403,948,948,1
1404,663,661,1
1405,825,825,1
1406,276,274,1
1407,441,440,1
1408,774,773,1
1409,264,264,1
1410,990,990,1
1411,342,342,1
1412,450,448,1
1413,318,316,1
1414,489,488,1
1415,474,474,1
1416,171,170,1
1417,720,718,1
1418,63,62,1
1419,528,528,1
1420,804,802,1
1421,96,94,1
1422,882,881,1
1423,609,607,1
1424,273,273,1
1425,108,107,1
1426,588,586,1
1427,144,143,1
1428,507,507,1
1429,801,799,1
1430,120,118,1
1431,261,259,1
1432,51,51,1
1433,990,988,1
1434,165,163,1
1435,537,536,1
1436,795,795,1
1437,465,464,1
1438,321,320,1
1439,555,555,1
1440,57,57,1
1441,36,36,1
1442,114,112,1
1443,273,271,1
1444,459,459,1
1445,738,737,1
1446,864,863,1
1447,444,444,1
1448,108,108,1
1449,90,89,1
1450,252,251,1
1451,96,96,1
1452,717,715,1
1453,213,212,1
1454,972,971,1
1455,84,82,1
1456,549,547,1
1457,720,719,1
1458,324,323,1
1459,297,297,1
1460,783,781,1
1461,798,798,1
1462,606,606,1
1463,99,97,1
1464,888,887,1
1465,741,739,1
1466,795,794,1
1467,261,261,1
1468,240,240,1
1469,126,124,1
1470,753,751,1
1471,783,781,1
1472,393,393,1
1473,138,136,1
1474,888,888,1
1475,546,546,1
1476,102,101,1
1477,123,122,1
1478,801,799,1
1479,246,245,1
1480,651,649,1
1481,348,348,1
1482,36,36,1
1483,723,723,1
1484,924,924,1
1485,390,389,1
1486,945,943,1
1487,213,211,1
1488,249,247,1
1489,732,731,1
1490,747,745,1
1491,951,949,1
1492,912,910,1
1493,459,457,1
1494,801,799,1
1495,732,732,1
1496,534,533,1
1497,906,906,1
1498,759,758,1
1499,549,549,1
1500,510,508,1
1501,477,475,1
1502,903,903,1
1503,525,525,1
1504,12,11,1
1505,828,828,1
1506,909,908,1
1507,711,711,1
1508,678,677,1
1509,297,295,1
1510,99,97,1
1511,45,43,1
1512,51,49,1
1513,273,271,1
1514,813,811,1
1515,600,599,1
1516,534,532,1
1517,531,530,1
1518,462,460,1
1519,18,18,1
1520,144,143,1
1521,264,263,1
1522,468,468,1
1523,747,747,1
1524,903,903,1
1525,48,48,1
1526,513,513,1
1527,120,118,1
1528,960,959,1
1529,363,361,1
1530,1002,1000,1
1531,318,318,1
1532,159,159,1
1533,831,830,1
1534,465,465,1
1535,726,724,1
1536,642,640,1
1537,522,520,1
1538,936,934,1
1539,528,526,1
1540,981,981,1
1541,114,112,1
1542,987,987,1
1543,561,560,1
1544,918,916,1
1545,339,338,1
1546,87,87,1
1547,672,670,1
1548,18,18,1
1549,396,395,1
1550,114,114,1
1551,393,391,1
1552,834,834,1
1553,252,251,1
1554,534,532,1
1555,555,555,1
1556,423,422,1
1557,309,308,1
1558,165,164,1
1559,303,302,1
1560,774,772,1
1561,162,160,1
1562,504,502,1
1563,282,282,1
1564,657,657,1
1565,360,358,1
1566,531,531,1
1567,705,704,1
1568,969,969,1
1569,783,781,1
1570,846,844,1
1571,696,695,1
1572,999,997,1
1573,168,166,1
1574,447,447,1
1575,363,363,1
1576,228,226,1
1577,720,718,1
1578,57,56,1
1579,144,143,1
1580,498,496,1
1581,90,89,1
1582,585,585,1
1583,867,866,1
1584,378,376,1
1585,864,864,1
1586,756,754,1
1587,288,286,1
1588,711,709,1
1589,60,59,1
1590,609,608,1
1591,660,659,1
1592,396,395,1
1593,687,687,1
1594,771,770,1
1595,858,856,1
1596,972,971,1
1597,729,729,1
1598,630,630,1
1599,963,962,1
1600,894,892,1
1601,915,913,1
1602,264,264,1
1603,99,99,1
1604,756,755,1
1605,345,344,1
1606,774,772,1
1607,966,964,1
1608,126,124,1
1609,627,625,1
1610,768,766,1
1611,450,450,1
1612,414,413,1
1613,645,643,1
1614,474,473,1
1615,453,452,1
1616,225,225,1
1617,237,236,1
1618,453,452,1
1619,642,642,1
1620,837,835,1
1621,471,471,1
1622,990,990,1
1623,561,559,1
1624,567,566,1
1625,471,471,1
1626,756,754,1
1627,690,688,1
1628,309,308,1
1629,810,809,1
1630,141,139,1
1631,909,907,1
1632,507,507,1
1633,798,797,1
1634,633,633,1
1635,105,104,1
1636,216,216,1
1637,117,117,1
1638,195,194,1
1639,996,995,1
1640,816,816,1
1641,597,597,1
1642,804,802,1
1643,288,287,1
1644,804,802,1
1645,90,89,1
1646,876,874,1
1647,477,476,1
1648,798,798,1
1649,771,769,1
1650,798,796,1
1651,537,537,1
1652,450,448,1
1653,447,447,1
1654,516,516,1
1655,291,290,1
1656,447,445,1
1657,558,558,1
1658,585,584,1
1659,690,690,1
1660,891,891,1
1661,831,829,1
1662,891,889,1
1663,699,698,1
1664,774,773,1
1665,939,938,1
1666,66,64,1
